task_id,department,task,latitude,longitude,start_time,end_time,inventory_used,inventory_count,task_type,task_status,task_description,optimization_suggestion,similar_tasks
836,Finance,Training,-49.762155,63.245074,20-12-2023 13:43,20-12-2023 16:43,Whiteboard,5,Construction,Ongoing,Presentation preparation for stakeholders,Merge with task 118,[118]
837,Transport,Meeting,3.568061,-91.005809,09-05-2024 14:42,09-05-2024 16:42,Printer,1,Report,Ongoing,Report generation for annual review,None,[]
838,Agriculture,Maintenance,-17.17968,173.770656,06-04-2024 09:25,06-04-2024 13:25,Scanner,5,Report,Planned,Report generation for annual review,None,[]
839,Finance,Training,24.51549,-113.469173,29-10-2023 04:04,29-10-2023 08:04,Projector,9,Report,Completed,Report generation for annual review,None,"[297, 684, 103]"
840,Education,Maintenance,30.185939,-39.171881,14-12-2023 16:08,14-12-2023 18:08,Printer,7,Training,Completed,Meeting to discuss quarterly budget,Reallocate resources,"[469, 124]"
841,Agriculture,Presentation,-35.502917,52.239236,07-06-2024 01:12,07-06-2024 09:12,Laptop,6,Maintenance,Ongoing,Report generation for annual review,Reschedule task 10,"[10, 163]"
842,Education,Presentation,-19.687621,-157.404322,17-04-2024 05:29,17-04-2024 08:29,Whiteboard,10,Administrative,Ongoing,Training on new software,Reallocate resources,"[804, 781]"
843,Finance,Meeting,74.908804,52.248242,05-11-2023 16:27,05-11-2023 23:27,Printer,10,Maintenance,Planned,Presentation preparation for stakeholders,Reschedule task 715,"[133, 715]"
844,Transport,Presentation,59.379528,-155.67481,27-01-2024 11:15,27-01-2024 12:15,Projector,4,Construction,Planned,Meeting to discuss quarterly budget,None,"[696, 488, 332]"
845,Agriculture,Meeting,71.962976,-117.360735,14-04-2024 04:46,14-04-2024 11:46,Printer,2,Construction,Planned,Maintenance of office equipment,None,[]
846,Transport,Meeting,-10.524879,-45.244039,25-03-2024 17:56,25-03-2024 18:56,Projector,6,Construction,Planned,Report generation for annual review,Reallocate resources,"[137, 653, 588]"
847,Transport,Maintenance,-1.601457,64.385648,27-02-2024 09:12,27-02-2024 13:12,Projector,3,Training,Planned,Training on new software,None,[]
848,Transport,Meeting,23.240819,60.71697,12-09-2024 20:29,13-09-2024 00:29,Laptop,3,Construction,Ongoing,Report generation for annual review,None,[]
849,Education,Training,32.825017,164.787701,07-03-2024 13:21,07-03-2024 21:21,Projector,4,Report,Ongoing,Presentation preparation for stakeholders,None,"[366, 634]"
850,Education,Meeting,-11.001949,45.169452,13-08-2024 22:57,14-08-2024 00:57,Scanner,2,Maintenance,Planned,Maintenance of office equipment,None,[]
851,Finance,Report,-48.496769,36.536251,12-02-2024 07:22,12-02-2024 13:22,Laptop,4,Administrative,Ongoing,Report generation for annual review,None,"[70, 162]"
852,Finance,Presentation,13.564057,127.150278,02-01-2024 22:01,03-01-2024 03:01,Printer,10,Construction,Planned,Meeting to discuss quarterly budget,Merge with task 669,"[270, 669, 31]"
853,Agriculture,Training,-29.782576,95.304929,20-06-2024 12:33,20-06-2024 15:33,Projector,9,Administrative,Planned,Meeting to discuss quarterly budget,Merge with task 506,[506]
854,Agriculture,Meeting,80.983401,35.333146,14-07-2024 21:25,14-07-2024 23:25,Scanner,8,Maintenance,Ongoing,Meeting to discuss quarterly budget,None,[]
855,Finance,Report,1.368768,54.121309,27-08-2024 05:03,27-08-2024 12:03,Printer,5,Maintenance,Completed,Meeting to discuss quarterly budget,None,[]
856,Finance,Presentation,19.465001,-43.42018,11-10-2023 22:02,11-10-2023 23:02,Scanner,8,Construction,Ongoing,Report generation for annual review,None,[441]
857,Transport,Training,-69.195024,-137.52268,22-03-2024 01:16,22-03-2024 07:16,Whiteboard,4,Administrative,Ongoing,Meeting to discuss quarterly budget,Merge with task 238,[238]
858,Finance,Report,44.545624,139.800722,12-10-2023 19:21,12-10-2023 20:21,Laptop,4,Construction,Completed,Meeting to discuss quarterly budget,Merge with task 450,[450]
859,Agriculture,Maintenance,18.434882,140.552892,18-02-2024 01:09,18-02-2024 06:09,Projector,10,Training,Ongoing,Meeting to discuss quarterly budget,None,[]
860,Agriculture,Maintenance,78.906626,-105.890054,24-10-2023 08:52,24-10-2023 14:52,Projector,8,Administrative,Ongoing,Presentation preparation for stakeholders,Reallocate resources,"[670, 251]"
861,Transport,Maintenance,35.598904,1.240345,11-10-2023 02:55,11-10-2023 03:55,Whiteboard,7,Report,Ongoing,Maintenance of office equipment,None,[]
862,Finance,Training,61.456563,7.558181,20-07-2024 02:45,20-07-2024 07:45,Scanner,4,Construction,Ongoing,Training on new software,None,[]
863,Transport,Report,26.983456,-16.645325,15-11-2023 02:27,15-11-2023 04:27,Laptop,8,Construction,Ongoing,Maintenance of office equipment,Merge with task 87,"[308, 848, 87]"
864,Finance,Report,-86.607274,-42.268255,28-10-2023 03:13,28-10-2023 11:13,Laptop,4,Maintenance,Ongoing,Training on new software,Reschedule task 677,"[546, 54, 677]"
865,Health,Meeting,73.80972,91.612107,28-08-2024 17:16,28-08-2024 23:16,Whiteboard,10,Maintenance,Completed,Maintenance of office equipment,None,"[438, 802, 747]"
866,Finance,Meeting,9.592949,162.890494,18-08-2024 12:22,18-08-2024 17:22,Scanner,8,Training,Planned,Presentation preparation for stakeholders,Reschedule task 167,"[167, 391]"
867,Education,Meeting,-39.473976,65.735544,29-04-2024 18:17,29-04-2024 23:17,Laptop,4,Report,Ongoing,Maintenance of office equipment,Reschedule task 281,"[40, 631, 281]"
868,Transport,Presentation,-87.778959,-69.517744,05-08-2024 20:26,06-08-2024 02:26,Whiteboard,3,Training,Ongoing,Meeting to discuss quarterly budget,None,"[10, 478, 38]"
869,Health,Presentation,-50.78835,-158.909459,05-10-2023 22:10,06-10-2023 00:10,Whiteboard,10,Report,Ongoing,Meeting to discuss quarterly budget,None,"[185, 265, 785]"
870,Agriculture,Report,-67.099954,46.921744,03-06-2024 10:00,03-06-2024 13:00,Scanner,1,Maintenance,Completed,Meeting to discuss quarterly budget,Reallocate resources,[701]
871,Transport,Presentation,-32.879801,19.226782,18-10-2023 01:52,18-10-2023 05:52,Laptop,5,Administrative,Completed,Maintenance of office equipment,None,[]
872,Finance,Training,-27.048663,-152.107509,26-10-2023 12:05,26-10-2023 20:05,Laptop,9,Construction,Completed,Training on new software,None,"[585, 381]"
873,Health,Meeting,25.539665,135.30713,18-08-2024 11:40,18-08-2024 14:40,Laptop,6,Report,Ongoing,Maintenance of office equipment,None,"[668, 384, 482]"
874,Education,Presentation,-84.391667,-47.411311,13-01-2024 22:43,14-01-2024 03:43,Projector,10,Construction,Completed,Presentation preparation for stakeholders,Reschedule task 828,[828]
875,Finance,Report,59.530818,-168.26417,23-06-2024 06:55,23-06-2024 09:55,Printer,2,Construction,Completed,Presentation preparation for stakeholders,None,"[552, 751, 125]"
876,Finance,Meeting,19.278362,57.311193,22-03-2024 08:44,22-03-2024 16:44,Whiteboard,5,Maintenance,Planned,Maintenance of office equipment,Merge with task 337,[337]
877,Transport,Report,-33.333052,170.062867,02-01-2024 04:26,02-01-2024 08:26,Printer,7,Administrative,Completed,Maintenance of office equipment,None,[]
878,Education,Report,18.939345,-18.371512,25-05-2024 11:35,25-05-2024 18:35,Projector,10,Maintenance,Planned,Training on new software,Merge with task 599,"[691, 599, 682]"
879,Education,Maintenance,-33.508019,-150.657855,12-12-2023 02:31,12-12-2023 09:31,Scanner,3,Report,Ongoing,Training on new software,Merge with task 465,[465]
880,Agriculture,Maintenance,47.79172,76.097475,18-04-2024 20:22,19-04-2024 04:22,Laptop,3,Construction,Ongoing,Meeting to discuss quarterly budget,Merge with task 75,[75]
881,Finance,Maintenance,-67.058462,70.894332,27-05-2024 18:02,27-05-2024 22:02,Whiteboard,2,Administrative,Ongoing,Presentation preparation for stakeholders,None,[]
882,Agriculture,Meeting,42.974716,-52.215252,06-10-2023 19:02,07-10-2023 03:02,Printer,8,Training,Ongoing,Report generation for annual review,Merge with task 752,[752]
883,Agriculture,Meeting,16.839592,-46.845393,07-06-2024 08:20,07-06-2024 16:20,Printer,6,Training,Completed,Presentation preparation for stakeholders,Merge with task 100,"[792, 100]"
884,Agriculture,Meeting,11.543641,143.028585,09-10-2023 12:02,09-10-2023 19:02,Whiteboard,6,Training,Ongoing,Training on new software,None,[43]
885,Health,Report,3.444295,27.049616,24-02-2024 22:02,25-02-2024 04:02,Laptop,6,Administrative,Completed,Meeting to discuss quarterly budget,Reschedule task 281,"[281, 499]"
886,Transport,Maintenance,87.985003,91.24877,17-05-2024 04:25,17-05-2024 08:25,Whiteboard,3,Construction,Completed,Presentation preparation for stakeholders,Reallocate resources,[29]
887,Agriculture,Presentation,6.824866,-109.75224,27-06-2024 13:40,27-06-2024 21:40,Laptop,6,Maintenance,Ongoing,Presentation preparation for stakeholders,Merge with task 456,"[750, 456, 534]"
888,Agriculture,Meeting,38.925164,150.906121,27-01-2024 11:57,27-01-2024 13:57,Printer,7,Training,Ongoing,Meeting to discuss quarterly budget,None,[286]
889,Transport,Maintenance,54.655395,87.939913,04-08-2024 03:43,04-08-2024 07:43,Laptop,6,Maintenance,Planned,Maintenance of office equipment,None,"[465, 646]"
890,Education,Maintenance,70.609052,-166.191536,14-01-2024 16:24,14-01-2024 18:24,Scanner,6,Maintenance,Planned,Meeting to discuss quarterly budget,None,[]
891,Finance,Training,15.541807,133.961336,08-04-2024 09:35,08-04-2024 13:35,Projector,5,Training,Completed,Report generation for annual review,Reschedule task 752,[752]
892,Agriculture,Meeting,81.149896,128.576447,20-04-2024 05:48,20-04-2024 09:48,Laptop,7,Construction,Ongoing,Presentation preparation for stakeholders,Merge with task 728,[728]
893,Transport,Presentation,-21.547759,30.203624,22-01-2024 17:10,22-01-2024 23:10,Printer,9,Maintenance,Ongoing,Training on new software,Reschedule task 497,"[685, 497]"
894,Finance,Maintenance,7.814397,-73.649801,04-11-2023 11:20,04-11-2023 15:20,Laptop,5,Training,Ongoing,Maintenance of office equipment,Reschedule task 679,[679]
895,Transport,Maintenance,28.910315,-54.871713,08-03-2024 14:13,08-03-2024 21:13,Projector,8,Training,Planned,Report generation for annual review,Merge with task 30,[30]
896,Agriculture,Meeting,11.206316,-63.650874,05-05-2024 08:15,05-05-2024 14:15,Printer,7,Training,Ongoing,Report generation for annual review,Reschedule task 56,"[56, 275]"
897,Transport,Meeting,-34.468083,-32.467844,05-05-2024 23:49,06-05-2024 02:49,Scanner,4,Construction,Planned,Presentation preparation for stakeholders,Reallocate resources,"[133, 620]"
898,Education,Report,-73.754512,73.702987,16-12-2023 09:07,16-12-2023 15:07,Scanner,2,Construction,Planned,Training on new software,None,"[549, 204]"
899,Agriculture,Report,64.75011,-97.439591,28-07-2024 04:19,28-07-2024 07:19,Whiteboard,6,Training,Completed,Presentation preparation for stakeholders,Merge with task 14,[14]
900,Health,Meeting,0.269878,104.883646,04-07-2024 05:09,04-07-2024 06:09,Projector,5,Administrative,Completed,Training on new software,Merge with task 35,[35]
901,Health,Report,-66.385226,86.589265,30-11-2023 09:57,30-11-2023 14:57,Laptop,2,Construction,Planned,Report generation for annual review,None,[]
902,Finance,Presentation,18.876935,-125.334879,27-06-2024 17:03,28-06-2024 00:03,Projector,10,Administrative,Ongoing,Report generation for annual review,None,[]
903,Education,Maintenance,-7.396985,-144.115481,20-04-2024 19:58,21-04-2024 03:58,Printer,5,Training,Completed,Training on new software,Merge with task 495,"[575, 286, 495]"
904,Transport,Presentation,-45.969473,-173.803488,25-06-2024 03:32,25-06-2024 11:32,Printer,6,Report,Planned,Meeting to discuss quarterly budget,Reschedule task 230,"[230, 592, 26]"
905,Finance,Maintenance,-4.174863,-140.778557,21-08-2024 04:18,21-08-2024 09:18,Whiteboard,3,Construction,Completed,Presentation preparation for stakeholders,None,[213]
906,Agriculture,Presentation,-45.005569,-129.120996,09-01-2024 18:23,10-01-2024 02:23,Scanner,10,Maintenance,Completed,Report generation for annual review,None,"[422, 319]"
907,Finance,Meeting,-32.140263,23.51245,16-06-2024 12:00,16-06-2024 19:00,Laptop,5,Maintenance,Planned,Report generation for annual review,Reschedule task 242,"[321, 668, 242]"
908,Finance,Presentation,9.865304,86.286597,24-11-2023 17:05,24-11-2023 19:05,Laptop,7,Construction,Ongoing,Training on new software,None,[]
909,Education,Presentation,44.666777,-120.16909,16-01-2024 15:10,16-01-2024 23:10,Laptop,1,Training,Ongoing,Training on new software,Reallocate resources,"[144, 767, 896]"
910,Transport,Meeting,-36.584816,-23.227415,10-06-2024 19:51,11-06-2024 00:51,Whiteboard,9,Administrative,Planned,Maintenance of office equipment,Merge with task 145,[145]
911,Transport,Maintenance,3.488361,-89.553829,24-07-2024 04:55,24-07-2024 12:55,Projector,6,Maintenance,Completed,Presentation preparation for stakeholders,Merge with task 326,"[11, 326, 427]"
912,Agriculture,Meeting,-33.868708,-112.437206,31-07-2024 15:44,31-07-2024 17:44,Scanner,8,Administrative,Completed,Meeting to discuss quarterly budget,Reschedule task 69,"[609, 161, 69]"
913,Health,Maintenance,23.187916,154.03662,25-04-2024 02:00,25-04-2024 07:00,Whiteboard,7,Report,Planned,Maintenance of office equipment,Reschedule task 786,"[640, 786]"
914,Transport,Presentation,25.487884,-107.06828,22-09-2023 22:33,23-09-2023 01:33,Laptop,4,Administrative,Completed,Maintenance of office equipment,None,[]
915,Agriculture,Presentation,15.717071,95.779563,26-12-2023 06:52,26-12-2023 12:52,Scanner,10,Report,Ongoing,Presentation preparation for stakeholders,None,"[215, 173, 3]"
916,Education,Meeting,77.318481,41.37253,01-10-2023 19:46,01-10-2023 22:46,Projector,8,Construction,Ongoing,Meeting to discuss quarterly budget,None,[]
917,Agriculture,Presentation,55.30219,-26.853934,02-09-2024 12:59,02-09-2024 20:59,Whiteboard,5,Report,Completed,Training on new software,None,"[387, 793, 395]"
918,Education,Maintenance,60.956897,-65.890107,11-01-2024 20:49,11-01-2024 22:49,Scanner,4,Maintenance,Planned,Maintenance of office equipment,Reschedule task 861,[861]
919,Agriculture,Maintenance,33.366165,20.84583,27-02-2024 15:18,27-02-2024 22:18,Whiteboard,3,Construction,Ongoing,Report generation for annual review,Merge with task 746,"[746, 435]"
920,Education,Maintenance,-57.778992,89.146258,13-09-2024 03:06,13-09-2024 04:06,Projector,8,Administrative,Planned,Training on new software,None,[]
921,Education,Maintenance,-30.878722,147.974672,27-06-2024 22:12,28-06-2024 03:12,Scanner,1,Report,Ongoing,Meeting to discuss quarterly budget,Reschedule task 491,"[658, 491]"
922,Finance,Meeting,84.805325,116.397255,27-08-2024 10:11,27-08-2024 18:11,Scanner,8,Training,Completed,Report generation for annual review,None,[]
923,Finance,Maintenance,-84.809345,141.935449,22-10-2023 03:37,22-10-2023 06:37,Projector,3,Construction,Ongoing,Meeting to discuss quarterly budget,None,[]
924,Health,Meeting,-33.437421,128.84051,20-06-2024 21:22,21-06-2024 02:22,Projector,10,Construction,Ongoing,Maintenance of office equipment,None,[601]
925,Agriculture,Presentation,-87.449182,59.218321,26-09-2023 11:31,26-09-2023 18:31,Laptop,2,Maintenance,Planned,Training on new software,Reschedule task 177,"[86, 177]"
926,Agriculture,Training,33.969007,-32.669456,08-01-2024 03:35,08-01-2024 04:35,Whiteboard,5,Report,Ongoing,Meeting to discuss quarterly budget,None,"[478, 582]"
927,Education,Presentation,77.449113,-148.261697,10-11-2023 05:58,10-11-2023 07:58,Projector,2,Maintenance,Ongoing,Presentation preparation for stakeholders,None,[]
928,Agriculture,Meeting,-50.845347,-45.169359,05-10-2023 17:08,05-10-2023 19:08,Projector,5,Maintenance,Planned,Training on new software,None,"[55, 389]"
929,Education,Maintenance,-64.723307,-66.405247,27-07-2024 03:40,27-07-2024 07:40,Projector,5,Maintenance,Completed,Maintenance of office equipment,Merge with task 451,"[715, 451]"
930,Transport,Presentation,-24.549624,98.053396,21-06-2024 19:27,22-06-2024 03:27,Projector,1,Report,Ongoing,Training on new software,Reschedule task 720,[720]
931,Health,Maintenance,35.937689,1.355491,20-07-2024 08:59,20-07-2024 13:59,Laptop,9,Maintenance,Ongoing,Training on new software,Reallocate resources,"[268, 33, 119]"
932,Health,Report,-64.833249,31.255474,21-08-2024 14:36,21-08-2024 20:36,Scanner,7,Report,Completed,Maintenance of office equipment,None,[]
933,Health,Meeting,-61.42491,-8.821468,16-06-2024 21:11,17-06-2024 03:11,Laptop,3,Administrative,Ongoing,Training on new software,Merge with task 771,"[560, 191, 771]"
934,Finance,Presentation,13.673736,-23.411348,12-08-2024 03:38,12-08-2024 10:38,Printer,4,Administrative,Planned,Maintenance of office equipment,Reschedule task 495,"[495, 695]"
935,Education,Presentation,-70.586043,-26.678078,09-07-2024 07:06,09-07-2024 12:06,Scanner,7,Report,Completed,Training on new software,None,[308]
936,Health,Training,81.268899,24.475779,10-12-2023 18:51,10-12-2023 21:51,Projector,6,Construction,Completed,Maintenance of office equipment,Reschedule task 821,[821]
937,Health,Report,-89.848222,-126.903237,19-03-2024 05:26,19-03-2024 08:26,Whiteboard,5,Construction,Completed,Training on new software,Merge with task 448,[448]
938,Agriculture,Presentation,62.220311,-45.267188,27-09-2023 07:18,27-09-2023 15:18,Projector,6,Construction,Ongoing,Presentation preparation for stakeholders,Reschedule task 218,"[716, 218, 935]"
939,Health,Training,47.350111,-145.503049,20-11-2023 10:05,20-11-2023 13:05,Whiteboard,3,Training,Ongoing,Maintenance of office equipment,Merge with task 404,"[612, 404, 547]"
940,Agriculture,Meeting,-50.095072,39.06804,10-03-2024 01:41,10-03-2024 05:41,Whiteboard,6,Administrative,Planned,Meeting to discuss quarterly budget,Merge with task 80,"[937, 80, 662]"
941,Agriculture,Meeting,-51.978178,-23.255774,29-09-2023 15:18,29-09-2023 21:18,Printer,3,Training,Completed,Maintenance of office equipment,None,"[397, 692]"
942,Education,Maintenance,82.532294,-28.17472,31-08-2024 23:35,01-09-2024 02:35,Printer,9,Construction,Ongoing,Meeting to discuss quarterly budget,Merge with task 751,"[703, 751]"
943,Agriculture,Training,-32.57536,26.885595,03-03-2024 22:31,04-03-2024 05:31,Printer,1,Training,Planned,Report generation for annual review,Reschedule task 311,"[790, 56, 311]"
944,Agriculture,Presentation,55.282516,146.955913,30-12-2023 19:48,31-12-2023 01:48,Printer,6,Report,Ongoing,Meeting to discuss quarterly budget,Reallocate resources,[435]
945,Health,Meeting,-62.9303,-58.638352,23-07-2024 22:53,24-07-2024 03:53,Projector,9,Report,Planned,Report generation for annual review,Merge with task 476,"[50, 476, 289]"
946,Health,Maintenance,-80.986768,35.758161,03-12-2023 01:48,03-12-2023 07:48,Whiteboard,7,Administrative,Planned,Maintenance of office equipment,None,[]
947,Finance,Maintenance,-57.828928,-51.52127,17-06-2024 05:43,17-06-2024 06:43,Printer,6,Administrative,Planned,Meeting to discuss quarterly budget,None,[]
948,Finance,Meeting,5.628336,-37.362755,14-03-2024 09:36,14-03-2024 12:36,Laptop,9,Construction,Completed,Training on new software,Reschedule task 915,"[442, 915, 282]"
949,Transport,Training,75.379524,145.288972,26-04-2024 06:38,26-04-2024 14:38,Laptop,2,Administrative,Ongoing,Meeting to discuss quarterly budget,None,[624]
950,Finance,Report,2.27381,81.143665,14-03-2024 07:32,14-03-2024 13:32,Whiteboard,7,Training,Completed,Training on new software,None,"[739, 669]"
951,Education,Report,83.728809,105.712126,27-08-2024 04:35,27-08-2024 09:35,Whiteboard,10,Report,Planned,Training on new software,None,[]
952,Health,Presentation,-4.874688,93.858856,19-07-2024 15:38,19-07-2024 22:38,Whiteboard,3,Administrative,Planned,Meeting to discuss quarterly budget,Merge with task 932,"[932, 186, 695]"
953,Education,Training,-86.630589,-30.843058,19-03-2024 11:12,19-03-2024 14:12,Whiteboard,5,Training,Planned,Maintenance of office equipment,None,[]
954,Transport,Training,-86.746874,-63.14082,02-09-2024 07:59,02-09-2024 09:59,Scanner,5,Report,Ongoing,Presentation preparation for stakeholders,Reallocate resources,"[651, 610, 337]"
955,Agriculture,Presentation,-87.7379,-57.385448,07-01-2024 20:13,08-01-2024 02:13,Printer,3,Training,Planned,Report generation for annual review,Reallocate resources,[546]
956,Education,Maintenance,-17.47112,57.851458,24-06-2024 03:42,24-06-2024 05:42,Printer,9,Administrative,Completed,Training on new software,None,"[312, 299]"
957,Agriculture,Report,-84.678378,44.950571,29-03-2024 04:53,29-03-2024 07:53,Scanner,6,Report,Ongoing,Report generation for annual review,None,[]
958,Transport,Presentation,43.929363,176.284886,21-02-2024 11:46,21-02-2024 18:46,Scanner,3,Training,Planned,Meeting to discuss quarterly budget,None,[]
959,Education,Training,-51.965069,-140.172204,26-08-2024 20:03,27-08-2024 01:03,Projector,3,Training,Planned,Report generation for annual review,Reschedule task 223,"[770, 223]"
960,Health,Maintenance,23.449619,59.124448,15-12-2023 01:57,15-12-2023 07:57,Scanner,9,Report,Ongoing,Training on new software,Merge with task 775,"[507, 775, 476]"
961,Health,Training,-17.990215,-178.798543,05-07-2024 17:19,05-07-2024 23:19,Printer,3,Construction,Ongoing,Presentation preparation for stakeholders,Reallocate resources,"[429, 421, 194]"
962,Transport,Training,-65.057032,43.171306,11-05-2024 16:32,11-05-2024 18:32,Scanner,10,Training,Completed,Maintenance of office equipment,Reallocate resources,[171]
963,Agriculture,Meeting,81.332295,-171.820974,26-04-2024 00:34,26-04-2024 07:34,Scanner,9,Maintenance,Completed,Report generation for annual review,Merge with task 896,"[741, 896]"
964,Agriculture,Maintenance,-66.12299,-156.667384,26-03-2024 10:37,26-03-2024 11:37,Projector,10,Training,Ongoing,Training on new software,None,"[248, 816, 182]"
965,Health,Meeting,54.663655,121.635162,20-12-2023 15:52,20-12-2023 18:52,Projector,8,Construction,Completed,Meeting to discuss quarterly budget,None,"[888, 533, 482]"
966,Finance,Report,82.363467,138.008534,07-04-2024 20:41,07-04-2024 22:41,Scanner,9,Construction,Ongoing,Report generation for annual review,None,[]
967,Health,Report,59.095393,81.054194,06-09-2024 09:24,06-09-2024 10:24,Whiteboard,7,Report,Planned,Report generation for annual review,Merge with task 128,"[807, 128, 107]"
968,Agriculture,Meeting,39.958959,-48.072778,21-11-2023 11:29,21-11-2023 17:29,Projector,4,Training,Completed,Maintenance of office equipment,None,[]
969,Finance,Meeting,-7.516436,75.269838,14-12-2023 17:36,14-12-2023 21:36,Whiteboard,6,Administrative,Planned,Report generation for annual review,Reallocate resources,"[807, 462]"
970,Education,Maintenance,16.997063,94.076186,29-07-2024 22:13,30-07-2024 01:13,Scanner,5,Construction,Completed,Maintenance of office equipment,Reschedule task 731,"[731, 299]"
971,Finance,Maintenance,-4.448728,-21.649553,01-05-2024 18:21,01-05-2024 23:21,Projector,3,Maintenance,Planned,Maintenance of office equipment,Merge with task 264,"[264, 653, 234]"
972,Health,Maintenance,-63.294595,-175.655982,27-05-2024 08:50,27-05-2024 14:50,Scanner,9,Training,Ongoing,Presentation preparation for stakeholders,Reallocate resources,[353]
973,Health,Presentation,-33.426678,-45.22947,21-10-2023 08:47,21-10-2023 16:47,Projector,9,Training,Completed,Report generation for annual review,Merge with task 15,"[15, 685, 970]"
974,Education,Training,-49.624202,-79.806402,05-02-2024 22:41,06-02-2024 00:41,Projector,6,Training,Ongoing,Presentation preparation for stakeholders,None,[]
975,Education,Training,43.448015,-49.118281,24-04-2024 14:25,24-04-2024 15:25,Printer,2,Administrative,Planned,Meeting to discuss quarterly budget,None,"[567, 548]"
976,Education,Meeting,84.6787,-159.849072,18-10-2023 13:04,18-10-2023 17:04,Projector,5,Maintenance,Planned,Training on new software,None,[707]
977,Education,Meeting,86.287948,-84.325198,17-11-2023 01:57,17-11-2023 06:57,Laptop,4,Construction,Completed,Presentation preparation for stakeholders,Merge with task 213,"[63, 213]"
978,Health,Meeting,6.648056,101.308531,17-11-2023 05:18,17-11-2023 11:18,Laptop,4,Training,Completed,Report generation for annual review,None,[]
979,Transport,Training,-72.022336,32.175313,08-02-2024 00:31,08-02-2024 08:31,Whiteboard,10,Construction,Planned,Report generation for annual review,None,[]
980,Transport,Training,16.008758,48.575719,18-06-2024 23:44,19-06-2024 07:44,Laptop,5,Training,Planned,Maintenance of office equipment,Reallocate resources,"[647, 181, 337]"
981,Transport,Maintenance,81.258426,-72.130584,10-12-2023 16:49,10-12-2023 20:49,Whiteboard,5,Report,Planned,Maintenance of office equipment,Merge with task 115,"[115, 775, 969]"
982,Transport,Presentation,-5.308861,-121.272886,24-08-2024 07:58,24-08-2024 09:58,Printer,5,Construction,Ongoing,Maintenance of office equipment,None,[199]
983,Transport,Training,-34.703939,-70.061825,07-12-2023 09:33,07-12-2023 17:33,Laptop,5,Report,Completed,Presentation preparation for stakeholders,Merge with task 332,[332]
984,Transport,Training,19.822181,-123.432243,23-03-2024 02:30,23-03-2024 10:30,Scanner,7,Administrative,Completed,Maintenance of office equipment,Reschedule task 957,"[957, 877, 855]"
985,Health,Maintenance,40.807735,118.523264,29-05-2024 16:47,29-05-2024 22:47,Printer,5,Training,Planned,Report generation for annual review,Reschedule task 781,"[6, 781, 963]"
986,Agriculture,Training,85.497437,96.137496,07-05-2024 05:33,07-05-2024 06:33,Projector,4,Administrative,Ongoing,Maintenance of office equipment,None,[]
987,Health,Report,52.365595,-62.753352,20-06-2024 14:16,20-06-2024 18:16,Projector,10,Report,Ongoing,Maintenance of office equipment,None,[]
988,Transport,Training,-61.12477,80.225694,09-12-2023 16:31,10-12-2023 00:31,Laptop,7,Training,Completed,Maintenance of office equipment,Reallocate resources,"[61, 104, 58]"
989,Health,Presentation,-23.499211,152.498193,04-11-2023 04:34,04-11-2023 06:34,Printer,3,Construction,Ongoing,Report generation for annual review,Merge with task 895,[895]
990,Finance,Training,11.130549,-22.225969,11-08-2024 04:15,11-08-2024 10:15,Scanner,9,Administrative,Planned,Presentation preparation for stakeholders,Merge with task 707,"[707, 23]"
991,Finance,Maintenance,72.918629,-19.497466,15-05-2024 23:39,16-05-2024 03:39,Projector,6,Training,Completed,Report generation for annual review,Reallocate resources,"[342, 204]"
992,Education,Maintenance,18.65104,155.765249,18-02-2024 08:38,18-02-2024 11:38,Laptop,7,Training,Ongoing,Report generation for annual review,None,[]
993,Agriculture,Meeting,74.336797,4.414201,27-01-2024 01:10,27-01-2024 02:10,Scanner,7,Construction,Planned,Maintenance of office equipment,Reallocate resources,"[290, 589, 342]"
994,Finance,Presentation,-73.414166,20.984632,29-09-2023 17:57,29-09-2023 19:57,Scanner,3,Report,Completed,Presentation preparation for stakeholders,None,"[625, 666, 196]"
995,Agriculture,Maintenance,-6.17127,140.168083,06-04-2024 12:48,06-04-2024 15:48,Whiteboard,2,Maintenance,Planned,Presentation preparation for stakeholders,None,"[465, 541]"
996,Education,Meeting,-17.736108,-74.227037,21-05-2024 21:00,22-05-2024 04:00,Laptop,1,Maintenance,Ongoing,Report generation for annual review,None,[266]
997,Finance,Maintenance,5.825569,55.300572,05-04-2024 18:48,05-04-2024 22:48,Scanner,6,Report,Completed,Training on new software,Reschedule task 212,[212]
998,Finance,Presentation,18.345864,124.091394,08-07-2024 13:14,08-07-2024 16:14,Scanner,6,Construction,Ongoing,Maintenance of office equipment,Merge with task 674,[674]
999,Transport,Report,88.380653,-96.127614,02-05-2024 21:39,03-05-2024 01:39,Whiteboard,1,Maintenance,Ongoing,Meeting to discuss quarterly budget,None,"[27, 455, 889]"
1000,Finance,Report,-81.141427,-22.123132,05-10-2023 15:30,05-10-2023 19:30,Projector,7,Report,Completed,Meeting to discuss quarterly budget,None,[519]
